"","Region","region_pop","region_cases_last_7_days","region_cases_last_7_days_per_100k","region_vax_rate","prev_per_100k","prev","m_test","m_v","event_size","Same vax % as county","Rapid test right before","100% vaccinated","100% vax & rapid test"
"121","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,21,13.2,3,9.5,2.1
"122","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,22,13.8,3.1,9.9,2.2
"123","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,23,14.4,3.3,10.3,2.3
"124","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,24,14.9,3.4,10.8,2.4
"125","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,25,15.5,3.5,11.2,2.5
"126","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,26,16.1,3.7,11.6,2.6
"127","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,27,16.6,3.8,12,2.7
"128","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,28,17.2,3.9,12.4,2.8
"129","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,29,17.8,4.1,12.9,2.9
"130","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,30,18.3,4.2,13.3,3
"131","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,31,18.9,4.4,13.7,3.1
"132","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,32,19.4,4.5,14.1,3.2
"133","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,33,19.9,4.6,14.5,3.3
"134","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,34,20.5,4.8,14.9,3.4
"135","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,35,21,4.9,15.3,3.5
"136","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,36,21.5,5,15.7,3.6
"137","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,37,22.1,5.2,16.1,3.7
"138","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,38,22.6,5.3,16.5,3.8
"139","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,39,23.1,5.5,16.9,3.9
"140","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,40,23.6,5.6,17.3,4
"141","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,41,24.1,5.7,17.7,4.1
"142","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,42,24.7,5.9,18.1,4.2
"143","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,43,25.2,6,18.5,4.3
"144","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,44,25.7,6.1,18.9,4.4
"145","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,45,26.2,6.3,19.2,4.5
"146","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,46,26.7,6.4,19.6,4.6
"147","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,47,27.2,6.5,20,4.7
"148","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,48,27.6,6.7,20.4,4.8
"149","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,49,28.1,6.8,20.8,4.8
"150","West",78342113,131558,168,0.629037348022513,672,0.00671710246058847,0.214,0.705059712690086,50,28.6,6.9,21.1,4.9
"151","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,1,0.6,0.1,0.4,0.1
"152","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,2,1.3,0.3,0.9,0.2
"153","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,3,1.9,0.4,1.3,0.3
"154","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,4,2.6,0.6,1.7,0.4
"155","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,5,3.2,0.7,2.1,0.5
"156","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,6,3.8,0.8,2.5,0.5
"157","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,7,4.4,1,3,0.6
"158","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,8,5.1,1.1,3.4,0.7
"159","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,9,5.7,1.2,3.8,0.8
"160","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,10,6.3,1.4,4.2,0.9
"161","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,11,6.9,1.5,4.6,1
"162","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,12,7.5,1.7,5,1.1
"163","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,13,8.1,1.8,5.4,1.2
"164","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,14,8.7,1.9,5.8,1.3
"165","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,15,9.3,2.1,6.2,1.4
"166","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,16,9.9,2.2,6.6,1.5
"167","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,17,10.5,2.3,7,1.5
"168","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,18,11,2.5,7.4,1.6
"169","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,19,11.6,2.6,7.8,1.7
"170","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,20,12.2,2.7,8.2,1.8
"171","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,21,12.8,2.9,8.6,1.9
"172","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,22,13.3,3,9,2
"173","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,23,13.9,3.1,9.4,2.1
"174","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,24,14.4,3.3,9.8,2.2
"175","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,25,15,3.4,10.2,2.3
"176","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,26,15.5,3.5,10.5,2.4
"177","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,27,16.1,3.7,10.9,2.4
"178","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,28,16.6,3.8,11.3,2.5
"179","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,29,17.2,3.9,11.7,2.6
"180","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,30,17.7,4.1,12.1,2.7
"181","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,31,18.2,4.2,12.4,2.8
"182","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,32,18.8,4.3,12.8,2.9
"183","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,33,19.3,4.5,13.2,3
"184","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,34,19.8,4.6,13.5,3.1
"185","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,35,20.3,4.7,13.9,3.2
"186","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,36,20.9,4.9,14.3,3.2
"187","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,37,21.4,5,14.7,3.3
"188","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,38,21.9,5.1,15,3.4
"189","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,39,22.4,5.3,15.4,3.5
"190","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,40,22.9,5.4,15.7,3.6
"191","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,41,23.4,5.5,16.1,3.7
"192","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,42,23.9,5.7,16.5,3.8
"193","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,43,24.4,5.8,16.8,3.9
"194","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,44,24.9,5.9,17.2,3.9
"195","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,45,25.4,6.1,17.5,4
"196","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,46,25.8,6.2,17.9,4.1
"197","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,47,26.3,6.3,18.2,4.2
"198","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,48,26.8,6.4,18.6,4.3
"199","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,49,27.3,6.6,18.9,4.4
"200","South",125580448,203348,162,0.542665191406583,648,0.00647705923138608,0.214,0.659753342024296,50,27.7,6.7,19.3,4.5
